id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors,score
tm315344,molly's game,MOVIE,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",2017,R,140,"Drama, Crime, Sport","Ca, Us, Cn",0.0,7.4,165817.0,21.304,7.1,"['Jessica Chastain', 'Idris Elba', 'Kevin Costner', 'Michael Cera', 'Jeremy Strong', ""Chris O'Dowd"", 'J. C. MacKenzie', ""Brian d'Arcy James"", 'Bill Camp', 'Graham Greene', 'Justin Kirk', 'Angela Gots', 'Natalie Krill', 'Stephanie Herfield', 'Madison McKinley', 'Joe Keery', 'Michael Kostroff', 'Claire Rankin', 'Victor Serfaty', 'Whitney Peak', 'Jon Bass', 'Joseph Brooks', 'Samantha Isler', 'Piper Howell', 'Kjartan Hewitt', 'Khalid Klein', 'Chris Hoffman', 'Matthew D. Matteo', 'Jacob Blair', 'Chris Boyle', 'Duane Murray', 'Jeff Kassel', 'Dan Lett', 'Timothy Mooney', 'Moti Yona', 'Leo Vernik', 'John Nelles', 'Jason Weinberg', 'Rachel Skarsten', 'Linette Doherty', 'Robert B. Kennedy', 'Morgan David Jones', 'Elisa Moolecherry', 'Alan C. Peterson', 'Dov Tiefenbach', 'Bo Martyn', 'Amy Rutherford', 'Frank Falcone', 'Kris Siddiqi', 'Jonathan Purdon', 'David Reale', 'Jake Goldsbie', 'Todd Thomas Dark', 'Chris Owens', 'Gary Brennan', 'Tom Black', 'Ken Linton', 'Zachary Goodbaum', 'Tony Stellisano', 'Tommy Julien', 'Jason Pithawalla', 'James Hurlburt', 'John Krpan', 'Shane Harbison', 'Vasilios Pappas', 'Rae Anne Stroeder', 'Alanna Macaulay', 'George Tchortov', 'Thomas Hauff', 'Ari Cohen', 'David Lafontaine', 'David Gingrich', 'Jeffrey Parazzo', 'Bruno Verdoni', 'Rico Tudico', 'Mary Ashton', 'Lizzy DeClement', 'Catherine Burdon', 'Laura Cilevitz', 'Amy Stewart', 'Steve Brandes', 'Phil Primmer', 'Gurdeep Ahluwalia', 'Dan Duran', 'Vladimir Tsyglian', 'Dennis Drummond', 'Nicholas Banks', 'Michael Cohen', 'Karl Danhoffer', 'Daoud Heidami', 'Maria Lerinman', 'Alyssa Veniece', 'Robin Read', 'Dave Alaimo', 'Brian Cranstone', 'Gregory Falatek', 'Mariah Owen']",['Aaron Sorkin'],7.345857338058826
ts36129,crazy ex-girlfriend,SHOW,"Rebecca Bunch is a successful, driven, and possibly crazy young woman who impulsively gives up everything - her partnership at a prestigious law firm and her upscale apartment in Manhattan - in a desperate attempt to find love and happiness in that exotic hotbed of romance and adventure: suburban West Covina, California.",2015,TV-14,42,Comedy,Us,4.0,7.8,19738.0,37.838,6.9,"['Rachel Bloom', 'Donna Lynne Champlin', 'Vincent Rodriguez III', 'Pete Gardner', 'Vella Lovell', 'Gabrielle Ruiz', 'Scott Michael Foster']",[],7.34533526591192
tm325325,the game changers,MOVIE,"From the UFC Octagon in Las Vegas and the anthropology lab at Dartmouth, to a strongman gym in Berlin and the bushlands of Zimbabwe, the world is introduced to elite athletes, special ops soldiers, visionary scientists, cultural icons, and everyday heroes—each on a mission to create a seismic shift in the way we eat and live.",2019,not rate,88,Documentation,Us,0.0,7.8,19708.0,12.707,7.4,"['James Wilks', 'Arnold Schwarzenegger', 'Patrik Baboumian', 'Scott Jurek', 'Dotsie Bausch', 'Tia Blanco']",['Louie Psihoyos'],7.34482260177516
tm189764,menace ii society,MOVIE,"Sobering and incisive, this cautionary drama centers on a street tough 18-year-old facing a moral quandary while trying to turn his life around.",1993,R,97,"Drama, Crime, Thriller",Us,0.0,7.5,57399.0,15.347,7.5,"['Tyrin Turner', 'Larenz Tate', 'Glenn Plummer', 'Jada Pinkett Smith', 'Samuel L. Jackson', 'June Kyoto Lu', 'Toshi Toda', 'Reginald Ballard', 'Khandi Alexander', 'Jullian Roy Doster', 'Brandon Hammond', 'Eugene Lee', 'James Pickens Jr.', 'Nancy Cheryll Davis', 'Marilyn Coleman', 'Arnold Johnson', 'Saafir', 'Pooh Man', 'MC Eiht', 'Vonte Sweet', 'Ryan Williams', 'Cynthia Calhoun', 'Garen Holman', 'Joy Matthews', 'Clifton Powell', 'Too $hort', 'Christopher M. Brown', 'Stacy Arnell', 'Dwayne L. Barnes', 'Ian Davids', 'Alvin Mears', 'Bill Duke', 'Robert Gonzales', 'Martin Davis', 'Erin Wiley Sands', 'Charles S. Dutton', 'Charles J. Grube', 'Rolando Molina', 'Clifton Collins Jr.', 'Tony Valentino', 'Samuel Monroe Jr.', 'Daniel Villarreal', 'Yolanda Whittaker', 'Anthony Johnson']","['Albert Hughes', 'Allen Hughes']",7.343833307041229
tm143227,begin again,MOVIE,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.",2013,R,104,"Comedy, Music, Romance, Drama",Us,0.0,7.4,154049.0,17.267,7.3,"['Mark Ruffalo', 'Keira Knightley', 'Adam Levine', 'Hailee Steinfeld', 'Catherine Keener', 'James Corden', 'Yasiin Bey', 'Aya Cash', 'Maddie Corman', 'Karen Pittman', 'Paul Romero', 'Andrew Sellon', 'Ed Renninger', 'Eric Burton', 'Marco Assante', 'Mary Catherine Garrison', 'Jen Jacob', 'Rob Morrow', 'Jennifer Li Jackson', 'Ian Brodsky', 'Shannon Maree Walsh', 'David Abeles', 'Ann McGowan', 'Ron Voz', 'Cee Lo Green', 'Kena Onyenjekwe', 'Harvey Morris', 'Terry Lewis', 'Colin Love', 'Jimmy Palumbo', 'Simon Delaney', 'Danielle Brisebois', 'Keen Ruffalo', 'Melissa Maria Gonzalez', 'Nicholas Daniel Gonzalez', 'David Pendleton', 'Madison Love', 'Joanna Mauer', 'Erik Detusch', 'Rich Mercurio', 'Emilie Cardinaux', 'Curtis Fowlkes', 'Emily Yarbourgh', 'Erin Benin', 'Alexis Sykes', 'Julia Bruskin', 'Stacey Maltin', 'Sama Fernands']",['John Carney'],7.3418985761948345
ts103133,i am not okay with this,SHOW,"Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her.",2020,TV-MA,21,"Comedy, Drama, Fantasy, Scifi",Us,1.0,7.5,56459.0,31.121,8.2,"['Sophia Lillis', 'Wyatt Oleff', 'Kathleen Rose Perkins', 'Sofia Bryant', 'Richard Ellis', 'Joe Fishel', 'Aidan Wojtak-Hissong']",['Jonathan Entwistle'],7.341516330363337
tm143642,who am i,MOVIE,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage.",2014,not rate,105,"Thriller, European, Drama, Scifi, Crime",De,0.0,7.5,55044.0,25.93,7.7,"['Tom Schilling', ""Elyas M'Barek"", 'Wotan Wilke Möhring', 'Antoine Monot Jr.', 'Hannah Herzsprung', 'Trine Dyrholm', 'Stephan Kampwirth', 'Leopold Hornung', 'Katharina Matz', 'Marten Borgwardt', 'Leonard Carow', 'Antonia Putiloff', 'Agnes Thi-Mai', 'Lena Dörrie', 'David Masterson', 'Mike Davies', 'Alica Hubiak', 'Rosa Schrehardt', 'Matthias Neukirch', 'Nils Borghardt', 'Alexander Hauff', 'Max Hopp', 'Björn Susen', 'Katja Wagner', 'Barbara Hahlweg', 'Marc Bator', 'Stephanie Puls', 'Harald Geil']",['Baran bo Odar'],7.337895937212713
ts21034,inuyasha,SHOW,"Kagome Higurashi is a modern day young girl who lives with her family by the old Higure shrine. Unbeknownst to Kagome, she is the reincarnation of priestess Kikyo and posseses the ""Jewel of Four Souls"" (the Shikon jewel). One ill-fated day, Kagome locates an ancient well near her home and is abruptly transported through the well and into a feudal Japan, inhabited by demons. There, she encounters Inuyasha, son of a powerful demon father and a human mother, who is pinned to a tree by an enchanted arrow.",2000,TV-14,25,"Action, Comedy, Scifi, Animation, Drama, Fantasy, Romance",Jp,9.0,7.9,15823.0,149.742,8.6,"['Kappei Yamaguchi', 'Satsuki Yukino']","['Yasunao Aoki', 'Masashi Ikeda']",7.336633517135247
tm112235,kannathil muthamittal,MOVIE,"A little girl is told by her parents that she is adopted. Determined to find her birth mother, her family eventually agrees to take her to Sri Lanka, where they are abducted by the terrorist group known as the Tamil Tigers.",2002,not rate,137,"Drama, War, Action",In,0.0,8.4,8376.0,3.108,7.3,"['R. Madhavan', 'Simran', 'P. S. Keerthana', 'Nandita Das', 'J. D. Chakravarthi', 'Prakash Raj', 'Pasupathy Masilamani', 'Bala Singh', 'Delhi Kumar', 'M. S. Bhaskar', 'Sashi Kumar', 'Easwari Rao', 'Mu Ramaswamy', 'Kamala Krishnaswamy', 'Siddharth', 'Shefali Chowdhury', 'Lakshmi Krishnamurthy']",['Mani Ratnam'],7.336149675450436
ts55798,stranger,SHOW,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",2017,TV-MA,64,"Drama, Thriller, Crime, Romance, Scifi, Comedy",Kr,2.0,8.5,7645.0,18.993,8.6,"['Cho Seung-woo', 'Bae Doo-na', 'Lee Jun-hyuk', 'Yoon Se-ah', 'Jung Sung-il', 'Choi Jae-woong', 'Kim Young-jae', 'Park Seong-geun', 'Kim Dong-hwi', 'Jeon Hye-jin', 'Choi Moo-sung', 'Jeon Bae-soo', 'Choi Hee-seo', 'Park Ji-yeon', 'Lee Hae-yeong']",['Park Hyun-seok'],7.335243769705696
tm183002,madras cafe,MOVIE,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,2013,PG-13,130,"Thriller, Action, Drama",In,0.0,7.7,24319.0,5.821,6.6,"['John Abraham', 'Nargis Fakhri', 'Raashii Khanna', 'Siddhartha Basu', 'Ajay Rathnam', 'Prakash Belawadi', 'Piyush Pandey', 'Avijit Dutt', 'Dinesh Prabhakar', 'Leena Maria Paul', 'Udhayabanu Mageswaran', 'Kanan Arunachalam', 'Malini Sathappan', 'Swaroopa Ghosh']",['Shoojit Sircar'],7.33415287000128
ts78382,on my block,SHOW,A coming of age comedy following a diverse group of teenage friends as they confront the challenges of growing up in gritty inner-city Los Angeles.,2018,TV-14,29,"Comedy, Drama",Us,4.0,7.9,15642.0,45.081,8.5,"['Jason Genao', 'Brett Gray', 'Jessica Marie Garcia', 'Diego Tinoco', 'Sierra Capri']",[],7.332109589300352
tm315174,phantom thread,MOVIE,"In 1950s London, renowned British dressmaker Reynolds Woodcock comes across Alma, a young, strong-willed woman, who soon becomes ever present in his life as his muse and lover.",2017,R,130,"Romance, Drama","Us, Gb",0.0,7.4,128600.0,18.165,7.3,"['Daniel Day-Lewis', 'Vicky Krieps', 'Lesley Manville', 'Camilla Rutherford', 'Gina McKee', 'Brian Gleeson', 'Harriet Sansom Harris', 'Lujza Richter', 'Julia Davis', 'Julie Vollono', 'Sue Clark', 'Joan Brown', 'Harriet Leitch', 'Dinah Nicholson', 'Julie Duck', 'Maryanne Frost', 'Elli Banks', 'Amy Cunningham', 'Amber Brabant', 'Juliet Glaves', 'Philip Franks', 'Tony Hansford', 'Steven F. Thompson', 'George Glasgow', 'Niki Angus-Campbell', 'Georgia Kemball', 'Nick Ashley', 'Ingrid Sophie Schram', 'Ellie Blackwell', 'Zarene Dallas', 'Pauline Moriarty', 'Eric Sigmundsson', 'Phyllis MacMahon', 'Richard Graham', 'Silas Carson', 'Martin Dew', 'James Thomson', 'Tim Ahern', 'Leopoldine Hugo', 'Delia Remy', 'Alice Grenier', 'Emma Clandon', 'Sarah Lamesch', 'Nicholas Mander', 'Jordon Stevens', 'Michael Stevenson', 'Jane Perry', 'Charlotte Melen', 'Dave Simon', 'David Charles-Cully', 'Michael Gabbitas', 'Louis Hannan', 'Evie Wray', 'Jonathan Wayre', 'Cécile van Dijk', 'Jack Tyson', 'Joshua Tomkins']",['Paul Thomas Anderson'],7.3309860672691105
tm422715,stree,MOVIE,"Set in the town of Chanderi, Stree is based on the urban legend of Nale Ba that went viral in Karnataka in the 1990s, and features Shraddha Kapoor and Rajkummar Rao in pivotal roles.",2018,not rate,128,"Horror, Comedy",In,0.0,7.6,32814.0,6.664,7.0,"['Anna Zaytseva', 'Aleksey Matoshin', 'Yury Nikolaenko']",['Anna Zaytseva'],7.3297831925571595
ts32271,shtisel,SHOW,"Akiva and Shulem Shtisel, father and son, sit on a little balcony overlooking streets of the Geula neighborhood of Jerusalem. A year has passed since the mother died. All the other children have left the nest, and only Shulam and Akiva remain - quarreling, making up, and laughing about themselves and the rest of the world. All will change when Akiva meets Elisheva.",2013,TV-14,48,Drama,Il,3.0,8.6,6958.0,18.747,8.4,"['Michael Aloni', ""Doval'e Glickman"", 'Neta Riskin', 'Shira Haas', 'Zohar Shtrauss']",['Alon Zingman'],7.327710027629182
tm1025493,dasvi,MOVIE,"Jailed under a tough cop, an uneducated politician decides to spend his time studying for high school, while his scheming wife has plans of her own.",2022,not rate,125,"Drama, Comedy",In,0.0,8.0,13140.0,8.133,5.7,"['Abhishek Bachchan', 'Yami Gautam', 'Nimrat Kaur', 'Manu Rishi Chadha', 'Chittaranjan Tripathy', 'Danish Husain', 'Shivankit Singh Parihar', 'Arun Kushwah', 'Dhanveer Singh', 'Abhimanyu Yadav', 'Rohit Tiwari', 'Sachin Shroff', 'Shrikant Verma', 'Sarthak Gambhir', 'Aditi Vats', 'Sumit Shekhar Rai']",['Tushar Jalota'],7.326776631541568
tm72587,guru,MOVIE,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2007,PG-13,166,"Romance, Documentation, Drama, European",In,0.0,7.7,23541.0,5.319,6.8,"['Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Mithun Chakraborty', 'R. Madhavan', 'Vidya Balan', 'Arya Babbar', 'Mallika Sherawat', 'Prathap Pothan', 'Sachin Khedekar', 'Manoj Joshi', 'Dhritiman Chatterjee', 'Nina Kulkarni', 'Roshan Seth', 'Arjan Bajwa', 'Mukesh Bhatt', 'Rajendra Gupta', 'Darshan Jariwala', 'Sarita Joshi', 'Sanjay Mishra', 'Sudhir Pandey', 'Elina Wadiwala']",['Mani Ratnam'],7.324802067835012
ts34087,puella magi madoka magica,SHOW,"She has a loving family and best friends, laughs and cries from time to time... Madoka Kaname, an eighth grader of Mitakihara middle school, is one of those who lives such a life. One day, she had a very magical encounter. She doesn't know if it happened by chance or by fate yet. This is a fateful encounter that can change her destiny. This is a beginning of the new story of the magical witch girls.",2011,TV-14,24,"Scifi, Thriller, Animation, Drama, Fantasy",Jp,1.0,8.3,9055.0,17.086,8.2,"['Aoi Yuki', 'Chiwa Saito', 'Eri Kitamura', 'Ai Nonaka', 'Emiri Kato']",[],7.3246693501429165
tm44204,the guns of navarone,MOVIE,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",1961,not rate,158,"War, Action, Drama","Us, Gb",0.0,7.5,50150.0,15.405,7.4,"['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'James Darren', 'Irene Papas', 'Gia Scala', 'James Robertson Justice', 'Richard Harris', 'Bryan Forbes', 'Allan Cuthbertson', 'Michael Trubshawe', 'Percy Herbert', 'George Mikell', 'Walter Gotell', 'Tutte Lemkow', 'Albert Lieven', 'Norman Wooland', 'Kleo Skouloudi', 'Nicholas Papakonstantinou', 'Christopher Rhodes', 'William Hoehne Jr.']",['J. Lee Thompson'],7.323989449986501
ts328194,my name,SHOW,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",2021,TV-MA,50,"Thriller, Action, Crime, Drama",Kr,1.0,7.8,18446.0,90.655,8.4,"['Han So-hee', 'Park Hee-soon', 'Ahn Bo-hyun', 'Kim Sang-ho', 'Lee Hak-joo', 'Chang Ryul']",['Kim Jin-min'],7.3221571236912055
tm351201,in the family,MOVIE,"The neurotic Fikret and tavern singer Solmaz, whose 21 year long relationships end on the same day, meet through a funny coincidence. When Solmaz's daughter Zeynep decides to marry her lover from Adana, the ever-fearful Fikret ends up having to play the role of his life. Intended at first to be kept in the family, the wedding becomes a much bigger event upon the insistence of the groom's relatives. Can our heroes come to terms with the traditional Adana family who carry guns and own a kebab restaurant chain, and see the wedding through without mishaps?",2017,PG-13,124,Comedy,Tr,0.0,7.7,23297.0,6.596,6.8,"['Engin Günaydın', 'Demet Evgar', 'Erdal Özyağcılar', 'Devrim Yakut', 'Fatih Artman', 'Şevket Çoruh', 'Gülse Birsel', 'Derya Karadaş', 'Su Kutlu', 'Ayta Sözeri', 'Deniz Hamzaoğlu', 'Devin Özgür Çınar', 'Rıza Akın', 'Arif Erkin Güzelbeyoğlu', 'Ünal Yeter', 'Erdal Cindoruk']",['Ozan Açıktan'],7.321770165352872
tm62924,monty python live at the hollywood bowl,MOVIE,"Monty Python perform many of their greatest sketches at the Hollywood Bowl, including several from pre-Python days.",1982,R,77,"Comedy, Documentation",Gb,0.0,7.9,15186.0,7.641,7.4,"['Terry Gilliam', 'John Cleese', 'Graham Chapman', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Neil Innes', 'Carol Cleveland']","['Terry Hughes', 'Ian MacNaughton']",7.320383542058954
ts20248,reign,SHOW,"Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court.",2013,TV-14,42,"Drama, Fantasy",Us,4.0,7.5,47751.0,48.886,8.0,"['Adelaide Kane', 'Megan Follows', 'Craig Parker', 'Celina Sinden', 'Spencer MacPherson', 'Jonathan Goad', 'Will Kemp', 'Daniel Matmor', 'Rose Williams', 'Rachel Skarsten', 'Ben Geurens']",[],7.316262880250872
tm145243,wake up sid,MOVIE,"Wake Up Sid! is the story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai.",2009,not rate,138,"Comedy, Drama, Romance",In,0.0,7.6,30818.0,5.773,7.1,"['Ranbir Kapoor', 'Konkona Sen Sharma', 'Rahul Khanna', 'Anupam Kher', 'Supriya Pathak', 'Namit Das', 'Shikha Talsania', 'Kashmira Shah', 'Shruti Bapna', 'Kainaz Motivala']",['Ayan Mukerji'],7.315482822749759
ts56718,el chapo,SHOW,"A look at the life of notorious drug kingpin, El Chapo, from his early days in the 1980s working for the Guadalajara Cartel, to his rise to power of during the '90s and his ultimate downfall in 2016.",2017,TV-MA,44,"Drama, Action, History, Crime",Us,3.0,7.8,17992.0,121.756,7.5,"['Marco de la O', 'Valentina Acosta', 'Juan Carlos Olivas', 'Humberto Busto', 'Alejandro Aguilar', 'Hernán Romo', 'Tete Espinoza']",[],7.313441146758937
tm69778,lupin the third: the castle of cagliostro,MOVIE,"After a successful robbery leaves famed thief Lupin the Third and his partner Jigen with nothing but a large amount of expertly crafted counterfeit bills, he decides to track down the forgers responsible—and steal any other treasures he may find in the Castle of Cagliostro, including the 'damsel in distress' he finds imprisoned there.",1979,PG,100,"Comedy, Animation, Action, Fantasy, Family",Jp,0.0,7.6,30277.0,14.008,7.5,"['Yasuo Yamada', 'Eiko Masuyama', 'Kiyoshi Kobayashi', 'Gorō Naya', 'Sumi Shimamoto', 'Tarô Ishida', 'Akio Nojima', 'Eken Mine', 'Ichirō Nagai', 'Junkichi Yarita', 'Kinpei Azusa', 'Kōhei Miyauchi', 'Mikio Terashima', 'Minoru Midorikawa', 'Osamu Saka', 'Shigeharu Matsuda', 'Shozo Hirabayashi', 'Tadamichi Tsuneizumi', 'Yoko Yamaoka', 'Makio Inoue']",['Hayao Miyazaki'],7.311342303774847
ts20544,ouran high school host club,SHOW,"Ouran High is a school for the extremely wealthy or, in Haruhi's case, the extremely talented. But no amount of talent will help when Haruhi accidentally drops an eight million yen vase in a music room. The vase was the property of Ouran High School Host Club, a group of attractive young men who, for a fee, provide their time and affections for their lovesick clientele: the female students. Fascinated by this strange new specimen, a poor and clumsy commoner, they force Haruhi to work for them until the debt is repaid; but they get a lot more than they bargained for...",2006,TV-14,23,"Comedy, Drama, Animation, Romance",Jp,1.0,8.2,9763.0,15.959,8.4,"['Maaya Sakamoto', 'Mamoru Miyano', 'Ayaka Saito', 'Kenichi Suzumura', 'Masaya Matsukaze', 'Daisuke Kirii', 'Yoshinori Fujita']",['Takuya Igarashi'],7.307517564541739
